,Content Type,Track Identifier,Title,Sort Name,Artist,Sort Artist,Composer,Is Part of Compilation,Album,Sort Album,Album Artist,Genre,Grouping,Comments,Track Year,Track Number On Album,Track Count On Album,Disc Number Of Album,Disc Count Of Album,Beats Per Minute,Track Duration,Track Play Count,Date Added To Library,Date Added To iCloud Music Library,Last Modified Date,Last Played Date,Rating,Album Rating,Skip Count,Date of Last Skip,Is Purchased,Audio File Extension,Remember Playback Position,Album Like Rating,Track Like Rating,Album Rating Method,Is Checked,Copyright,Work Name,Movement Name,Movement Number,Movement Count,Release Date,Display Work Name,Purchased Track Identifier,Apple Music Track Identifier,Tag Matched Track Identifier,Playlist Only Track,Purchase Date,Sort Album Artist,Audio Matched Track Identifier,Sort Composer
1050,Song,182876462,Opening Titles,Opening Titles,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,1,19,1,1,,40213,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504209994,504209994,,,,,,
1051,Song,182876466,The Game Is On,Game Is On,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,2,19,1,1,,220827,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504209995,504209995,,,,,,
1052,Song,182876470,War,War,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,3,19,1,1,,198960,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504209996,504209996,,,,,,
1053,Song,182876674,Pink,Pink,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,4,19,1,1,,227373,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,1,2017-01-16T15:45:32Z,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504209997,504209997,,,,,,
1054,Song,182876678,Security Cameras,Security Cameras,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,5,19,1,1,,182147,1,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-31T17:03:34Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504209998,504209998,,,,,,
1055,Song,182876682,Pursuit,Pursuit,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,6,19,1,1,,109693,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504209999,504209999,,,,,,
1056,Song,182876686,Which Bottle,Which Bottle,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,7,19,1,1,,131667,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210000,504210000,,,,,,
1057,Song,182876690,Targets,Targets,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,8,19,1,1,,146720,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210001,504210001,,,,,,
1058,Song,182876694,Library Books,Library Books,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,9,19,1,1,,199080,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210002,504210002,,,,,,
1059,Song,182876698,Number Systems,Number Systems,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,10,19,1,1,,181707,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210003,504210003,,,,,,
1060,Song,182876702,Light-Fingered,Light-Fingered,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,11,19,1,1,,221280,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210004,504210004,,,,,,
1061,Song,182876706,Elegy,Elegy,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,12,19,1,1,,193480,1,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2017-01-06T17:02:37Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210005,504210005,,,,,,
1062,Song,182876710,Crates of Books,Crates of Books,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,13,19,1,1,,183160,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210006,504210006,,,,,,
1063,Song,182876714,Sandbag,Sandbag,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,14,19,1,1,,282000,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210007,504210007,,,,,,
1064,Song,182876718,On the Move,On the Move,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,15,19,1,1,,163213,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210008,504210008,,,,,,
1065,Song,182876722,Back to Work,Back to Work,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,16,19,1,1,,230187,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210029,504210029,,,,,,
1066,Song,182876726,Woman On the Slab,Woman On the Slab,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,17,19,1,1,,171187,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,1,2017-01-14T00:40:22Z,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210030,504210030,,,,,,
1067,Song,182876930,A Man Who Can,Man Who Can,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,18,19,1,1,,193720,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210031,504210031,,,,,,
1068,Song,182876934,Final Act,Final Act,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 1 (Original Television Soundtrack),Sherlock: Music from Series 1 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,19,19,1,1,,188800,0,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,2016-12-28T04:40:16Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2010 Hartswood Films Ltd,,,,,2012-01-30T04:00:00Z,,504210032,504210032,,,,,,
1069,Song,182876938,Irene's Theme,Irene's Theme,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,1,19,1,1,,42933,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508060965,508060965,,,,,,
1070,Song,182876942,Potential Clients,Potential Clients,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,2,19,1,1,,118840,1,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2017-01-03T03:08:03Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508060966,508060966,,,,,,
1071,Song,182876946,Status Symbols,Status Symbols,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,3,19,1,1,,153480,1,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2017-01-03T02:36:15Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508060967,508060967,,,,,,
1072,Song,182876950,The Woman,Woman,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,4,19,1,1,,151493,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508060968,508060968,,,,,,
1073,Song,182876954,Dark Times,Dark Times,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,5,19,1,1,,136547,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061089,508061089,,,,,,
1074,Song,182876958,Smoke Alarm,Smoke Alarm,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,6,19,1,1,,181080,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061090,508061090,,,,,,
1075,Song,182876962,SHERlocked,SHERlocked,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,7,19,1,1,,224187,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061091,508061091,,,,,,
1076,Song,182876966,Pursued By a Hound,Pursued By a Hound,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,8,19,1,1,,105947,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061092,508061092,,,,,,
1077,Song,182876970,The Village,Village,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,9,19,1,1,,150293,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061093,508061093,,,,,,
1078,Song,182876974,Double Room,Double Room,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,10,19,1,1,,141133,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061094,508061094,,,,,,
1079,Song,182876978,Deeper Into Baskerville,Deeper Into Baskerville,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,11,19,1,1,,164053,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061095,508061095,,,,,,
1080,Song,182876982,To Dartmoor,To Dartmoor,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,12,19,1,1,,191413,1,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2017-01-14T01:19:29Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061096,508061096,,,,,,
1081,Song,182877186,The Lab,Lab,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,13,19,1,1,,220160,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061097,508061097,,,,,,
1082,Song,182877190,Mind Palace and Solution,Mind Palace and Solution,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,14,19,1,1,,125093,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061098,508061098,,,,,,
1083,Song,182877194,Grimm Fairy Tales,Grimm Fairy Tales,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,15,19,1,1,,192240,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061099,508061099,,,,,,
1084,Song,182877198,Deduction and Deception,Deduction and Deception,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,16,19,1,1,,165227,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,1,2017-01-06T16:40:24Z,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061100,508061100,,,,,,
1085,Song,182877202,Prepared to Do Anything,Prepared to Do Anything,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,17,19,1,1,,258933,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061102,508061102,,,,,,
1086,Song,182877206,Blood On the Pavement,Blood On the Pavement,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,18,19,1,1,,127347,1,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2017-01-03T03:21:20Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061103,508061103,,,,,,
1087,Song,182877210,One More Miracle,One More Miracle,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock: Music from Series 2 (Original Television Soundtrack),Sherlock: Music from Series 2 (Original Television Soundtrack),David Arnold & Michael Price,Soundtrack,,,2012,19,19,1,1,,128320,0,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,2016-12-28T04:40:23Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2012 Hartswood Films Ltd,,,,,2012-02-27T04:00:00Z,,508061104,508061104,,,,,,
1088,Song,182877214,How It Was Done,How It Was Done,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,1,23,1,1,,164227,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066451,806066451,,,,,,
1089,Song,182877218,God Rest His Soul,God Rest His Soul,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,2,23,1,1,,103933,1,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2017-01-13T16:07:41Z,,,2,2017-01-01T19:48:58Z,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066452,806066452,,,,,,
1090,Song,182877222,Floating Dust,Floating Dust,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,3,23,1,1,,208507,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066453,806066453,,,,,,
1091,Song,182877226,#SherlockLives,#SherlockLives,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,4,23,1,1,,169347,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066454,806066454,,,,,,
1092,Song,182877230,Back to Work,Back to Work,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,5,23,1,1,,177360,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,1,2017-01-14T17:25:08Z,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066455,806066455,,,,,,
1093,Song,182877234,Vanishing Underground,Vanishing Underground,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,6,23,1,1,,148600,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,2,2017-01-13T15:34:05Z,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066456,806066456,,,,,,
1094,Song,182877238,John is Quite a Guy,John is Quite a Guy,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,7,23,1,1,,246093,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066457,806066457,,,,,,
1095,Song,182877442,Lazarus,Lazarus,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,8,23,1,1,,216467,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066458,806066458,,,,,,
1096,Song,182877446,Lestrade - The Movie,Lestrade - The Movie,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,9,23,1,1,,187440,0,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066459,806066459,,,,,,
1097,Song,182877450,To Battle,To Battle,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,10,23,1,1,,242187,1,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2017-01-06T16:44:24Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066460,806066460,,,,,,
1098,Song,182877454,Stag Night,Stag Night,David Arnold & Michael Price,David Arnold & Michael Price,,FALSE,Sherlock Original TV Soundtrack Series 3,Sherlock Original TV Soundtrack Series 3,David Arnold & Michael Price,Soundtrack,,,2014,11,23,1,1,,135880,1,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-28T04:40:36Z,2016-12-31T16:57:30Z,,,0,,FALSE,m4a,,,,,FALSE,℗ 2014 Hartswood Films Ltd under exclusive licence to Silva Screen Records Ltd.,,,,,2014-01-27T04:00:00Z,,806066461,806066461,,,,,,
